"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"P04114_APOB",0.31070991616393,18.7278843520022,1.21333544292269,0.268395660990131,0.371116515291922,-7.13216630920359
"P04150_NR3C1",-0.400599870742468,18.8446322934735,-4.20101263286527,0.00350066777227494,0.0119904144798575,-2.77794389569451
"P04156_PRNP",0.0935794348441306,16.8885733116213,0.810041844822455,0.446737669651735,0.55416347306304,-7.51274520753158
"P04179_SOD2",0.159564675336437,19.9729084866167,2.77830466375498,0.0256934848486414,0.0570841882208264,-4.89877798384158
"P04181_OAT",-0.158044133539526,23.2860650478648,-1.16689920198835,0.282366441337125,0.386170204655155,-7.18677387078347
"P04183_TK1",-0.21982379399158,21.8185706392797,-3.42937702249902,0.00997628887765891,0.0270264806767195,-3.90349802637831
"P04217_A1BG",0.563405923629475,18.6367460021178,0.761242246777731,0.518589767077417,0.623145512228223,-7.3755619302224
"P04264_KRT1",-0.137942868000696,19.0455440617972,-0.155663731892488,0.882120982109784,0.919026288938308,-7.88304924548987
"P04350_TUBB4A",0.244864891002806,22.3023188661395,0.340495112818353,0.749699834708002,0.819364579891734,-7.76730206744449
"P04406_GAPDH",1.0011460319896,28.3541538538367,12.8894628498465,2.3021488318579e-06,6.12698474894267e-05,5.28586582857449
"P04424_ASL",-0.228366043647139,19.1551886613787,-2.78294422238647,0.0255166892578382,0.0568069567199105,-4.89161490050673
"P04439_HLA-A",-0.9343614693876,17.8015969207606,-3.39737195429954,0.0128669177696649,0.0330314259063425,-4.07845929647472
"P04626_ERBB2",0.616864703808258,17.7329279563608,5.33677506150959,0.000878586806477388,0.00413850655300039,-1.26947776492202
"P04632_CAPNS1",0.447770146516397,21.9177346147281,6.93694334818065,0.000167166271086348,0.00119661623825387,0.55904069918963
"P04792_HSPB1",-0.321301177306058,27.106805741257,-4.62797965888823,0.00203671952226626,0.00789990905516262,-2.18930426487281
"P04818_TYMS",-1.1444871010758,19.4223467416944,-14.5073164666614,9.82638456054237e-07,3.46187603526942e-05,6.21445236472235
"P04843_RPN1",-0.0135676477482498,23.5211149163757,-0.266347169629861,0.797187901559146,0.855969312839842,-7.85744250050504
"P04844_RPN2",0.192610775431984,22.6200955618971,2.37001706402374,0.0474607675043605,0.0936838542656432,-5.52757590809399
"P04899_GNAI2",-0.731441811284846,19.4729603744345,-12.1464238815687,3.52031441644213e-06,8.20512308344514e-05,4.82048627270011
"P04920_SLC4A2",-0.234244889975653,19.9039588990855,-3.19538386586497,0.0139345195853859,0.0351930631748514,-4.25792507882354
"P05023_ATP1A1",0.487532406298367,23.1452430886002,9.06191092973727,2.75889547704945e-05,0.000334789776540366,2.55134398063324
"P05026_ATP1B1",-0.223855173499906,21.7417682878353,-2.85653044304006,0.0228759061090487,0.0519412836957759,-4.77805150840987
"P05067_APP",-0.176149532105288,25.1699890041009,-3.35822960565895,0.0110347685083476,0.0292919462660824,-4.01074036324866
"P05109_S100A8",-4.92354573025495,19.568931059047,-54.994611732692,1.74775885940946e-07,1.20179023957521e-05,7.84453925320238
"P05114_HMGN1",0.138031230185941,22.38514671934,1.62826761859687,0.144865547491819,0.22863276436312,-6.61315570601769
"P05141_SLC25A5",0.978407853210623,25.2678237195507,11.8253314241702,4.26094230206632e-06,9.44200113023101e-05,4.61087201150184
"P05155_SERPING1",0.68879535321582,17.8899375617098,1.13565158055153,0.305382944035457,0.411973285186354,-7.21192064936064
"P05161_ISG15",-0.4746216169865,22.2246320411224,-1.99644897759666,0.092712314052832,0.159638751207902,-6.11718323764086
"P05165_PCCA",0.332885603949499,18.9197106524266,4.98859521111381,0.00131613270267751,0.00565907452866681,-1.71239271829256
"P05166_PCCB",0.337540261185019,20.8331234988065,6.06583311235521,0.000397112328364534,0.00228953525667184,-0.395976536595581
"P05198_EIF2S1",-0.128597696154806,23.8361530187765,-2.97557814080247,0.0191916347939577,0.0451699994911696,-4.59465516481771
"P05204_HMGN2",0.116101273628928,19.9720427160776,0.416776518398112,0.691382689155707,0.771953233979362,-7.79763732123696
"P05362_ICAM1",-0.125403608159361,16.234369097249,-1.25491998967122,0.24740946021408,0.348332472069363,-7.08844717658933
"P05386_RPLP1",0.0322736459004958,24.0773983365148,0.392868173806474,0.705408032929252,0.782906824926047,-7.8109148578077
"P05387_RPLP2",-0.0685900925034346,25.1638710216593,-1.26469217133853,0.24407474850376,0.344653020375184,-7.076954282531
"P05388_RPLP0",-0.188057628374558,24.2112649023415,-1.5631019523117,0.161793820186045,0.249227031094563,-6.70167434492851
"P05423_POLR3D",-0.026154648509273,18.2752698888209,-0.354060125023422,0.733095798777927,0.805015423966856,-7.82702715436928
"P05452_CLEC3B",0.535128214125518,17.1096895348034,1.49281073514681,0.18407588211811,0.27550119788429,-6.79372996176625
"P05455_SSB",0.391104715128403,23.0726919240198,7.43568667225665,0.000105629696755711,0.000852733929986709,1.06652434244802
"P05543_SERPINA7",0.658491372138798,17.1092704394865,1.58643473516942,0.163302299972834,0.250943936340164,-6.67328929203878
"P05546_SERPIND1",0.225472299018129,16.9837606164137,0.574768853746336,0.585739926595434,0.681995391230901,-7.71074055344146
"P05549_TFAP2A",1.21975410019349,17.7747685438721,7.44869695632235,0.000126723048050205,0.000972688456168494,0.918251941231423
"P05556_ITGB1",-0.626451538508885,21.6169303797585,-11.2344157069732,6.13208100616497e-06,0.000120824121886936,4.21063807299137
"P05783_KRT18",-0.127613168427072,26.768029438825,-0.321249868689287,0.760185699043085,0.827748136901351,-7.83685284210816
"P05787_KRT8",-0.276804931108366,28.7144785328539,-0.838820457488034,0.435508971507804,0.543767408854151,-7.50785185169388
"P06132_UROD",-0.499430934163936,20.0382066091606,-4.5463001104789,0.0023937748225855,0.00895328868779779,-2.34324108490648
"P06213_INSR",-0.527354246135751,16.7651605510757,-4.20504954212934,0.00348234493791049,0.0119490695917081,-2.77225840086564
"P06280_GLA",0.168491204369996,18.5264841711898,2.54306160287963,0.0365462811967622,0.0762961004230603,-5.26183203737468
"P06396_GSN",-1.50987125442592,19.5676046838595,-9.3116190171467,3.84862548419271e-05,0.000408238268894319,2.31089504817525
"P06400_RB1",-0.211466307210401,19.9764775835518,-2.42632135305203,0.0435859554292421,0.0875498237668303,-5.44133148150018
"P06401_PGR",2.13624441696824,17.4964872765459,16.75610324673,0.000196640092413475,0.00135678114305146,1.81925123540242
"P06454_PTMA",0.325449785739206,25.4975277016846,3.46297180818185,0.00974522961464055,0.0265416032789195,-3.86787230054435
"P06493_CDK1",0.146837853121294,22.0564743689963,2.09411890646765,0.0720912155654199,0.13053524045532,-5.9450046144593
"P06576_ATP5F1B",0.184877008411309,25.0801508644436,4.15605943174994,0.00371194410571683,0.012551000746663,-2.84140693021937
"P06702_S100A9",-4.47348937905952,18.4310793948019,-55.0898107637835,1.05246282103994e-08,2.01151956671258e-06,10.5274349685652
"P06703_S100A6",-0.133140323863735,23.6890882559847,-1.83139915174225,0.10712343357536,0.178733882514978,-6.3294848849287
"P06730_EIF4E",-0.0240522744540748,22.4214808931229,-0.611822247890331,0.558842669885047,0.659887022482529,-7.6906048287293
"P06733_ENO1",0.505312210063025,24.7271493657977,4.94839058111153,0.00151091395681419,0.00631198754089861,-1.83202899216745
"P06737_PYGL",-0.589782887514652,17.747908933515,-5.69576305996931,0.000589212609641998,0.00304772016286405,-0.830457991181108
"P06744_GPI",0.0082303933915675,25.9099212307545,0.165692633566338,0.872802526866212,0.912426544221549,-7.88190696520426
"P06746_POLB",0.152422766931206,17.523902160246,1.37990943442597,0.20757217611226,0.302783683720326,-6.93726210751789
"P06748_NPM1",0.0427977016754042,25.9190228940888,0.84832916792931,0.422649390551559,0.530915969564027,-7.50840049820212
"P06753_TPM3",0.0131094060909476,23.7338725464452,0.115055839019143,0.91161033549689,0.939665202376286,-7.88988452521008
"P06756_ITGAV",0.204290442993944,19.4819004697547,3.02369150858128,0.0178844055016363,0.0428474710310277,-4.52070436323813
"P06865_HEXA",-0.28790515377273,20.9666840221888,-4.02641212900039,0.00440286789119419,0.0143539125919742,-3.02598282859155
"P07099_EPHX1",-0.743408100050953,20.1265436022532,-9.54128908091325,1.93054137503859e-05,0.000261684198797341,2.9459009477238
"P07108_DBI",0.34196076202781,21.4946879135192,5.46394403607595,0.000761154820939978,0.00370865289740217,-1.11193764213812
"P07199_CENPB",-0.147043806502616,18.8501981241395,-2.24099371752841,0.0577063435649975,0.109470222470076,-5.72404764528657
"P07205_PGK2",0.523020556804013,18.3601258312305,0.995521661166097,0.362443611024039,0.471078103753618,-7.35853835701579
"P07225_PROS1",0.54805269406021,15.7334575112657,3.17510570671086,0.041318876825747,0.083777272393124,-4.20820276179313
"P07237_P4HB",0.0336615343002791,25.2549411756766,0.653016258614387,0.533357070313287,0.63601853104743,-7.66260461087928
"P07305_H1-0",-0.584481145165476,23.2573384656078,-7.42157485983309,0.000106974754807547,0.000860865263688103,1.05253159274118
"P07311_ACYP1",0.381405349602733,17.7532107740644,4.93299960096812,0.00140606807626349,0.00596856770851437,-1.78470499332763
"P07339_CTSD",-1.64295905177825,23.2668988256312,-28.0697295749937,7.79424100196306e-09,1.9399096381899e-06,11.2818149263201
"P07355_ANXA2",0.271542446415669,24.7648177046006,1.24150285218382,0.259445441963107,0.361681328192552,-7.09927123062891
"P07384_CAPN1",0.473292277412003,22.6128655982052,7.29451857635158,0.000119986406350379,0.000936938759732938,0.925604711265207
"P07437_TUBB",0.24310244456046,26.6445450100015,3.27953175088536,0.012346563495693,0.0319295054627324,-4.1299137521134
"P07602_PSAP",-0.314638111021427,21.8864078951391,-4.11688254735746,0.00390740579660539,0.0130731366805462,-2.89694147307953
"P07686_HEXB",-0.395276094807297,21.7118598935141,-6.14037712276542,0.000367519366741336,0.00216629572763108,-0.310609864300474
"P07711_CTSL",1.12189306124084,18.7191663925189,10.4232732256105,1.0405725835777e-05,0.000171079083902183,3.62807832330534
"P07737_PFN1",0.145988965595361,26.9428050598511,1.67277287532929,0.135660118598642,0.216608522699796,-6.55225429437651
"P07741_APRT",-0.0973270676161384,23.7699181201568,-1.34887271656948,0.216906006174505,0.313231283944861,-6.97562718133339
"P07814_EPRS1",0.02089836047627,22.2507759998934,0.333741938200483,0.747764870403231,0.817366662029268,-7.83481713313991
"P07858_CTSB",-0.933240069734577,20.4606946852316,-14.0800596885289,1.21940204884237e-06,4.10675271515416e-05,5.9796058442405
"P07900_HSP90AA1",-0.0630571731424716,26.4171235080663,-0.9239627237832,0.384431044745172,0.492785938477002,-7.43974513216323
"P07902_GALT",-0.582647549760186,17.2664498756069,-3.62860570158474,0.0184165477181635,0.0437845514529765,-3.68808201017277
"P07910_HNRNPC",-0.168786142377396,25.8960825936943,-3.21611379235535,0.0135241846600044,0.0343154303769444,-4.22633663225682
"P07919_UQCRH",0.500153589855987,21.2712863781642,3.99394406589487,0.00517779056640008,0.0162197254035714,-3.15306656896172
"P07942_LAMB1",0.390119566235793,17.9599039557718,3.30925867777395,0.0118325296502502,0.0309475501800078,-4.08483274519037
"P07947_YES1",0.121522402828273,19.3921314878436,1.65274271049708,0.139733694709792,0.221769586061108,-6.57975793441887
"P07951_TPM2",0.250409675008619,21.5707793716531,0.379345151047223,0.719327807421315,0.793544168504466,-7.81300824449176
"P07954_FH",0.23737929905214,21.7315709998903,4.77701903622431,0.00169656338313042,0.00686982365679665,-1.98994382522708
"P07992_ERCC1",-0.336603949866738,16.8510798869077,-3.74244852997227,0.00645498643761805,0.0192091752882795,-3.4379902112876
"P07996_THBS1",0.189928234481201,19.0747759265923,0.681540682085922,0.52022853633159,0.624552003808889,-7.63763254190002
"P08047_SP1",-0.271689763957554,18.4088297146815,-3.45845720264213,0.00957535564133033,0.0261882598099426,-3.85980874768571
"P08133_ANXA6",-1.96167440642543,23.9964459268193,-39.6369324182232,6.04110038423646e-10,6.59774463392682e-07,13.6842355068366
"P08134_RHOC",0.450678753238432,21.3806148058105,6.57872148574307,0.00023616449951321,0.00156048193498573,0.177346834609105
"P08174_CD55",0.649877243735183,19.015823125744,6.36569371085877,0.000291982659108136,0.00180599306543827,-0.0568387759351063
"P08195_SLC3A2",-2.45175847389251,24.7690510285917,-38.0003278759368,8.26156801272958e-10,6.72968969371537e-07,13.4060094337985
"P08236_GUSB",-0.261109900990867,19.3249571672003,-4.21619199117486,0.00343231076071477,0.0118304850160795,-2.75657732370698
"P08237_PFKM",0.290247416827942,21.2487889940444,6.17269429560125,0.000355458512752779,0.00210494216111154,-0.273820307065047
"P08238_HSP90AB1",-0.0789369018668502,27.1243829168406,-0.855199975521862,0.41906902801859,0.527111339125061,-7.5023608426257
"P08240_SRPRA",-0.0230693297849989,19.854382877161,-0.306099073132478,0.767900146628646,0.833773131796051,-7.84469704112019
"P08243_ASNS",-0.171402611078346,22.4851411487213,-1.09365299782894,0.31244021007065,0.41938813374071,-7.26543510909797
"P08397_HMBS",0.061567089761688,19.9478463536705,1.29664484034608,0.23343681121361,0.332456114330858,-7.03897666710885
"P08493_MGP",-2.00873153508817,16.7564889841426,-14.3784150533415,0.000331688951356431,0.00199195760653568,1.246121529236
"P08559_PDHA1",-0.336081827973018,21.8145601975292,-5.02108892941057,0.00126651286785529,0.00550143795747693,-1.67033257780701
"P08574_CYC1",0.432570441853127,23.5642137435659,7.30865283434963,0.00011845487101684,0.000929761282262571,0.939809021906067
"P08579_SNRPB2",-0.0413267045700749,21.5098038623761,-0.704146263126065,0.502734519222293,0.608615265155096,-7.62560038078278
"P08621_SNRNP70",-0.0943126385967261,22.9680571064445,-0.739423236145407,0.483877835222122,0.589333447550282,-7.59682350198924
"P08651_NFIC",-0.22084201457297,18.0766738404646,-3.11665245252034,0.015617185411433,0.0386636601264266,-4.37818555861387
"P08697_SERPINF2",0.642254082804122,19.7601971949777,1.3481227411543,0.232989602108878,0.331942882616917,-6.96986752783703
"P08708_RPS17",-0.114343030478508,23.8238655586797,-1.9406936246879,0.0908993089023441,0.157222899673851,-6.17155194062155
"P08727_KRT19",-0.427617274334736,27.6020148193252,-1.5735848894467,0.167062349110334,0.255285160693284,-6.69025365419223
"P08754_GNAI3",-0.3158154077692,21.3706638013324,-5.71853415515795,0.000574794000795034,0.00298566293801912,-0.803200945017773
"P08758_ANXA5",-0.0479625964642345,24.9529356950405,-1.04748451777399,0.327638587313783,0.434785106754707,-7.31781096430438
"P08779_KRT16",-0.561942643421204,23.3818949247784,-1.70826536568629,0.142819815431853,0.225917129935136,-6.51631619616487
"P08865_RPSA",-0.148285055706555,23.6391507901234,-2.25776664757778,0.0562577429958643,0.107281228536638,-5.69861446226641
"P08962_CD63",0.540350805542488,19.5392395618089,3.81697031400442,0.00648432325540778,0.0192814668563176,-3.39881759530057
"P09001_MRPL3",-0.322524971056048,20.0603857597027,-4.61412422989406,0.00207195612570828,0.00798392367995957,-2.20799940125433
"P09012_SNRPA",-0.114974362264636,22.2452341017127,-2.54629136639027,0.0363689721978762,0.0760089645852279,-5.25685598542364
"P09104_ENO2",1.87287925030569,18.869071071578,18.0495654133746,2.00715068649467e-07,1.34602342089928e-05,7.92595594957593
"P09110_ACAA1",-0.000596147967350191,20.282289048651,-0.0114732826765261,0.991146831648942,0.993876905555635,-7.89735072879756
"P09132_SRP19",-0.313884799740091,19.9553545166693,-4.73200645593997,0.00179221734310114,0.00713991745075988,-2.04981885930277
"P09234_SNRPC",-0.0223446219299355,21.9098900923893,-0.317007348355493,0.759930742209209,0.827588393759174,-7.84089751620884
"P09327_VIL1",-0.110202783242542,16.3837716763596,-0.312391432203907,0.768927675813573,0.834204367950071,-7.62930035132189
"P09382_LGALS1",-2.66232013505098,22.9455831227703,-14.9418976608218,2.89486983253858e-06,7.24595550668333e-05,5.28064770893919
"P09417_QDPR",0.800544954647012,19.9571497539818,15.009016808987,7.68351914038748e-07,2.98175146336357e-05,6.48149688958729
"P09429_HMGB1",-0.0148154931136126,26.2493888162871,-0.122501901587324,0.905921596457335,0.936041438696625,-7.88887798653473
"P09467_FBP1",2.28425461048846,24.3360882509442,37.6768587503865,8.80273341231573e-10,6.72968969371537e-07,13.3490097426255
"P09493_TPM1",-0.424184714422363,20.1769541962558,-2.41401079445054,0.0486221331829575,0.0957044820246422,-5.4974473670383
"P09496_CLTA",-0.0576891818531102,22.1164096576407,-1.0978980101597,0.306432522202265,0.412762241808378,-7.26476573326247
"P09497_CLTB",0.558614388170934,22.0179497692989,8.99486103533193,2.90388491938298e-05,0.000348511777216372,2.49472084654122
"P09525_ANXA4",0.237695667910319,22.2084641539559,5.22447887344654,0.000999075163090775,0.00459286206965062,-1.41046340486598
"P09543_CNP",0.538498429216961,21.7696353784107,11.5030397082217,5.18591730133015e-06,0.000108028168307,4.39497594267544
"P09622_DLD",0.047478881468205,22.9783558502801,0.980787999144622,0.357442715157326,0.466004358352278,-7.3851120873707
"P09651_HNRNPA1",0.257610825754469,22.8422810833323,1.9193752069391,0.0972205739781422,0.165735583527583,-6.21085722756413
"P09661_SNRPA1",-0.0437853136129362,22.368250522671,-0.580362689011597,0.578780569661668,0.675951337467682,-7.71087582035944
"P09668_CTSH",0.556536808711353,18.4338614859394,7.92880696497497,6.86725365225971e-05,0.000632531977970186,1.54277806601768
"P09669_COX6C",0.214440621483195,23.0649758558474,2.5930133004859,0.0339005817112744,0.0717723475997489,-5.18482875148088
"P09758_TACSTD2",1.26140007196374,20.9176812970531,15.7920099560859,5.31347252866278e-07,2.40363890423828e-05,6.88065960902026
"P09874_PARP1",0.159585723743557,21.5608827996931,1.56537491840405,0.160122503291659,0.247150522443919,-6.69829416930681
"P09884_POLA1",-0.00768588444737262,19.5990349214985,-0.133906978538105,0.897019228997882,0.929733189491433,-7.88728332462341
"P09960_LTA4H",0.0362468241349418,22.7682410095628,0.762703196348296,0.469077954892543,0.575341082168056,-7.58024125019412
"P09972_ALDOC",-0.162479862584291,23.7520319812842,-1.18218155194391,0.276796182830649,0.379857243348614,-7.16956567165539
"P0C024_NUDT7",0.458520649546557,16.2133684975819,4.823778908889,0.00160309621657164,0.00659261461844552,-1.92805191886393
"P0C0L4_C4A",0.0847328829345155,16.1085048545638,0.297529774748788,0.777948586448218,0.840862002459583,-7.36560226974661
"P0C1Z6_TFPT",0.161761645201402,16.3713456950224,1.70652314017896,0.129046103639586,0.207958992901483,-6.50557496237684
"P0C2W1_FBXO45",0.0302841499247357,17.6301410749287,0.228748928674023,0.825212108442679,0.877555511064721,-7.86789727532083
"P0C7P0_CISD3",0.130579608626569,16.4816354530974,1.02203123696484,0.338775835589759,0.447158367245116,-7.34388964944914
"P0C7T5_ATXN1L",0.201689176792769,17.3254777385767,2.39551069762769,0.0456647699736546,0.0908896554148891,-5.48855785852515
"P0C841_FAM66E",-0.0490312773638664,16.185853079689,-0.590611569919562,0.572240832609406,0.670670115790113,-7.70437882886424
"P0CAP1_MYZAP",0.00996847690749902,17.5274274890109,0.102049686154368,0.921407764085035,0.947051625603295,-7.89153199123676
"P0CAP2_POLR2M",-0.0350555347701338,16.8132123483855,-0.38195411290492,0.713149289801853,0.789119455859772,-7.81560901283993
"P0CG12_DERPC",0.176986073892419,18.876590996373,2.57825092914504,0.0346613237203556,0.0730862800530709,-5.20759473188124
"P0CG13_CHTF8",-0.210225354888255,18.0150089264292,-2.50747307431263,0.038559724106024,0.0793723992435523,-5.31663213459457
"P0CG38_POTEI",1.22953752352149,20.9561550932055,3.83816064360417,0.00968473524223071,0.0264050645245556,-3.64744857661336
"P0CJ78_ZNF865",0.00107762857905769,16.0147769162694,0.010189397542023,0.992137478993744,0.994395142783967,-7.89736647837125
"P0DJ07_PET100",0.656252422816415,17.1788984386719,1.6780370319756,0.15207737184927,0.237145540732796,-6.46767742285596
"P0DJ93_SMIM13",0.0989402484763477,15.8532242419656,0.924022858922647,0.384401703046569,0.492785938477002,-7.4396886752647
"P0DMW3_SMIM10L1",-0.199619964414165,16.4225673503632,-1.48353658455121,0.178922140283971,0.269263732769873,-6.80553580275913
"P0DPB6_POLR1D",-0.213343477769421,20.0873493750344,-3.23925647534755,0.0130811852411425,0.0334578993538087,-4.19111154243016
"P0DPD7_EEF1AKMT4",-0.171818909048397,17.6012583301358,-1.47339301348054,0.181561741325142,0.272324801340143,-6.81866528089724
"P0DTL6_ZFTRAF1",0.104363549099354,18.5237720315685,1.61078287505873,0.1486379633184,0.233253294967774,-6.63686982331292
"P10072_ZNF875",0.0735815184252218,16.1910555506787,0.411623640154111,0.699653261064426,0.778580666788579,-7.16765145503802
"P10109_FDX1",-0.147895277457756,18.2018652599961,-1.97766559554398,0.0859699482943025,0.150020601394646,-6.11743202535226
"P10114_RAP2A",0.30702067312787,16.0202937797674,4.18732788382598,0.00356356535523973,0.0121731265151062,-2.79723395558902
"P10155_RO60",-0.185595023038644,20.9876688437222,-3.68671427910492,0.00696804507433119,0.020417354654255,-3.52004260604649
"P10176_COX8A",0.13910470982405,17.4857259566633,0.726352048531976,0.494763019150153,0.600486312335755,-7.5436122107627
"P10253_GAA",0.342509571717802,20.7885714962837,4.54428687269952,0.00226003293804572,0.00856191863793831,-2.30264890046855
"P10275_AR",1.06093943971578,17.2914270670734,11.8524754692778,4.19195507836035e-06,9.3706130333523e-05,4.6288002483342
"P10276_RARA",-0.512761927755726,16.6775437602811,-3.47936006510069,0.00929782356815506,0.0255730689410556,-3.82845830304308
"P10301_RRAS",0.383987199986613,17.6910489939516,3.77221277267981,0.00619779534382816,0.0186177388619121,-3.39432537944556
"P10321_HLA-C",-0.745045509572922,17.9318709008906,-5.76626722218457,0.00054582154529928,0.00288775481924775,-0.746289443591732
"P10398_ARAF",0.343902474119083,19.3976430220744,3.6768778600641,0.00706306773038548,0.0206490068064233,-3.53456239958414
"P10412_H1-4",0.655254543155564,23.2825289619506,4.14442906392478,0.00492596946946166,0.015613199251258,-3.04192495417046
"P10415_BCL2",-1.69436872246104,16.9787584116466,-13.1098489384364,2.03849170444141e-06,5.68768944542139e-05,5.41890586552867
"P10515_DLAT",-0.0592807521269698,21.4665747917183,-1.27346112581844,0.241114963534382,0.341356277077843,-7.06659227796969
"P10586_PTPRF",-0.161455024524997,19.8178502280501,-2.28771952115335,0.0537610364347049,0.103475106632256,-5.65310973435963
"P10588_NR2F6",-0.393735879595095,18.0201879356502,-4.66353200341259,0.00194927207694172,0.0076226010374524,-2.14145919485691
"P10599_TXN",0.400703652066394,25.4025548184555,7.56085710036785,9.44933531428528e-05,0.00079582521845278,1.18973549720802
"P10606_COX5B",0.16709221145031,19.9170751707241,2.55221290100117,0.0360461779382617,0.0754168118056952,-5.24773165946337
"P10619_CTSA",0.247500423443888,21.3448213454606,3.5493682773334,0.00842930324046391,0.0237705729521751,-3.72379476517755
"P10620_MGST1",-0.739450517778213,22.3431281142451,-5.74518522771304,0.000721002096974181,0.00355387558437628,-0.971248034153058
"P10636_MAPT",-0.145265722245998,18.8825333577423,-1.97439862776619,0.0863948275766095,0.150658863326455,-6.12222724498323
"P10644_PRKAR1A",-0.226785808710705,21.7032900221858,-3.1047861038231,0.0158888782195013,0.0391335289910077,-4.39634830340783
"P10646_TFPI",0.416851514849075,16.1904151976011,3.22035663699812,0.0163692573978955,0.0400201384096294,-4.05283695813763
"P10746_UROS",0.13573654541042,17.8789218718827,1.62750584160067,0.145028042465645,0.228794755396174,-6.61419142903794
"P10768_ESD",0.132851475167428,24.5307952995589,2.76524811479183,0.0261978893301733,0.0579857741543645,-4.91893740939592
"P10809_HSPD1",0.491325589232574,26.4464991826866,11.2615941892644,6.02799711369017e-06,0.000119698799828991,4.22947524372562
"P10909_CLU",1.88344389367306,18.1593422142875,12.9505470897253,2.90136044862344e-06,7.24595550668333e-05,5.0859393651202
"P11021_HSPA5",0.155531842508569,23.7934637429532,3.85706722270084,0.00552338252623741,0.0170887330688324,-3.27044597037273
"P11047_LAMC1",0.685484180074486,17.0569620470761,8.98173579768284,2.93325800818586e-05,0.000350386835509077,2.48359417448876
"P11117_ACP2",-0.0412033435226782,19.7659359899176,-0.594979466035477,0.569466677912194,0.6683020724973,-7.70157844922552
"P11137_MAP2",-0.409902205053271,16.866599249106,-1.2654210371006,0.261268078472862,0.363824127490899,-6.58805138304686
"P11142_HSPA8",-0.435575569054791,26.6546683399782,-8.17109235627583,5.60177910649715e-05,0.000542783286047791,1.76808314814833
"P11166_SLC2A1",-1.58369532470442,18.8832051405065,-15.5608054674691,5.91399731529619e-07,2.56889258383178e-05,6.76493796195739
"P11171_EPB41",-0.0883420480923931,18.581280231648,-1.18559547071904,0.272185823020351,0.375200255497761,-7.16827818911553
"P11172_UMPS",-0.351405986924171,21.2654036497269,-7.24951032649373,0.0001250127576892,0.000962459750789461,0.880231251058676
"P11177_PDHB",-0.375822334568095,21.9955542917654,-7.61842174474078,8.98179032297927e-05,0.00077413514114066,1.24585986605386
"P11182_DBT",-0.218616131954853,18.6987912156424,-3.1810508878908,0.0142259345235162,0.0358107571393749,-4.27978499406009
"P11216_PYGB",0.247886252797397,21.0962673137748,4.85398920672608,0.00154572466013589,0.00641715701285596,-1.88823167563902
"P11229_CHRM1",0.0300222183262999,15.270737051393,0.192772852181129,0.85792080169789,0.902298050485674,-7.19245559136705
"P11233_RALA",0.0660242389863477,20.0382257286643,1.07609778149878,0.315464437726889,0.422442744162212,-7.28792780440074
"P11234_RALB",0.135354851000702,19.7400856490656,1.95829582960117,0.0885191103718908,0.153767007224064,-6.14582631626816
"P11274_BCR",-0.291509296816731,18.3834856238105,-2.76684520723334,0.0261356412427281,0.0578815113848947,-4.91647139733298
"P11279_LAMP1",-0.208575456848401,21.7829614436342,-2.50432074897406,0.0387434581460081,0.0796862355464708,-5.32148323274016
"P11310_ACADM",-0.166310026190242,21.2041525714495,-2.17104940167449,0.0641604236834512,0.119141714612578,-5.82969103833437
"P11387_TOP1",-0.0900274938313501,23.2982313854902,-1.70686053859605,0.128981535377234,0.207914550978065,-6.50510623412867
"P11388_TOP2A",0.196517830070285,22.0159468845212,2.0704081946981,0.0755877312548138,0.135585348567951,-5.98376416570151
"P11413_G6PD",-0.194495241843221,24.4228279650149,-3.24825419243849,0.0129131312179896,0.0330834075608347,-4.17742793522394
"P11441_UBL4A",0.738268664424375,20.2557461436996,9.58437025080438,1.87100655553373e-05,0.000255882739124426,2.98050345700196
"P11473_VDR",0.264375453407125,16.0092343973502,0.590429740699035,0.582188492293779,0.679205100501441,-7.63423131920424
"P11474_ESRRA",-0.0909565733993958,16.1464505585183,-0.776750368061665,0.461232692944615,0.567539664825621,-7.56889799300936
"P11498_PC",0.282135074475971,20.219859445299,5.05120130132312,0.00122236349776613,0.00534609207117967,-1.6314889201783
"P11532_DMD",-0.676361078158127,16.8613459162408,-1.27573483235211,0.257138026301407,0.359198100847669,-6.76733190992003
"P11586_MTHFD1",-0.252141407867679,24.4029027515729,-5.00057034785071,0.00129760119770224,0.00560461082284384,-1.69687451571705
"P11717_IGF2R",-0.213862607411496,19.5626306844494,-2.56938334267437,0.0351267096148191,0.073917890174867,-5.22126660065903
"P11766_ADH5",-0.0347108360776929,23.2520335101616,-0.595145781754012,0.5693612007047,0.6683020724973,-7.70147144869283
"P11802_CDK4",-0.232566141379301,19.7834214966369,-2.99635666311745,0.018615172934434,0.044133068980284,-4.5627042801365
"P11908_PRPS2",-0.00257422996214274,20.8517175730304,-0.0367786584092635,0.97162690611041,0.981092103726291,-7.8966593411639
"P11926_ODC1",0.971195921066791,16.1033983965884,7.91480726229735,0.000148898570882017,0.00109665662272931,0.945064387164614
"P11940_PABPC1",0.0771737688658796,23.6202435564343,0.964396112639992,0.365076354123634,0.473533886541429,-7.40113269946431
"P12004_PCNA",0.108907957863774,23.8303985775924,1.49235223584006,0.176656172162209,0.266693609040302,-6.79408542055383
"P12074_COX6A1",0.145243865539289,19.3984116744148,0.667236162829973,0.527644776546455,0.630978307007297,-7.64927432351428
